,id,campaign_id,coupon_id,customer_id,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
32230,82622,17,796,842,Y,2013-07-29,2013-08-30,0,1,32,46-55,Married,0.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,842,0,0.5847222222222223,1440,168078.94,116.72148611111112,0.009027777777777777,0.0031088368358344006
32231,82625,20,841,649,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,61,3,0.06349206349206349,1008,92740.35,92.00431547619048,0.00992063492063492,0.0029344292964173626
32232,82628,25,527,1216,Y,2013-10-21,2013-11-22,0,1,32,26-35,Married,0.0,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1055,31,0.7196819085487077,1509,213477.91999999998,141.4697945659377,0.025182239893969515,0.005214122378557932
32233,82629,17,1077,1399,Y,2013-07-29,2013-08-30,0,1,32,70+,Single,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,604,38,0.9413489736070382,682,51156.41,75.00939882697948,0.0,-0.0
32234,82633,18,526,1472,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1025,16,0.7768656716417911,1340,134660.3,100.49276119402984,0.04776119402985075,0.014024697702292362
32235,82634,25,647,501,Y,2013-10-21,2013-11-22,0,1,32,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,544,10,0.26393520724154357,2099,154702.13999999998,73.70278227727489,0.0028585040495474035,0.0015633267904374174
32236,82635,18,1055,832,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1176,1,0.6260638297872341,1880,353039.54,187.78698936170213,0.0,-0.0
32237,82636,17,174,181,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,539,300,1.0687898089171974,785,78399.1,99.87146496815288,0.008917197452229299,0.002430640147654756
32238,82637,25,878,456,Y,2013-10-21,2013-11-22,0,1,32,26-35,Married,0.0,5.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1672,47,0.7168473728106756,2398,400311.6,166.93561301084236,0.0016680567139282735,0.00047158263712567905
32239,82639,24,42,1130,Y,2013-10-21,2013-12-20,0,1,60,46-55,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,561,182,1.1774960380348654,631,74375.42,117.86912836767036,0.00792393026941363,0.003567979851407898
32240,82644,18,539,1565,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,738,46,0.8662983425414365,905,74584.05,82.41331491712708,0.0033149171270718232,0.0010028953911727775
32241,82646,18,211,1148,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,470,65,0.7161981258366801,747,149741.02,200.45651941097722,0.025435073627844713,0.006310762408323385
32242,82648,18,560,257,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326,0,0.2869718309859155,1136,141965.78,124.96987676056338,0.020246478873239437,0.00636033556819115
32243,82651,18,684,674,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,311,1,0.5351629502572899,583,71423.73999999999,122.51070325900513,0.0,-0.0
32244,82656,18,175,473,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,13,192,0.3327922077922078,616,80228.18,130.24055194805194,0.00974025974025974,0.0028370330724191927
32245,82658,18,985,695,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1111,8,0.6386986301369864,1752,216734.14,123.70670091324202,0.014269406392694063,0.0025473144194080354
32246,82660,22,929,801,X,2013-09-16,2013-10-18,1,0,32,26-35,Single,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,741,2,0.700282752120641,1061,143536.16999999998,135.28385485391138,0.005655042412818096,0.0025386632512209295
32247,82661,22,492,695,X,2013-09-16,2013-10-18,1,0,32,56-70,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1111,14,0.6421232876712328,1752,216734.14,123.70670091324202,0.014269406392694063,0.0025473144194080354
32248,82663,18,747,733,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,869,0,0.6896825396825397,1260,186995.44,148.40907936507938,0.007936507936507936,0.003200078033988422
32249,82665,20,286,1402,Y,2013-09-07,2013-11-16,0,1,70,18-25,Single,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,120,0,0.12257405515832483,979,94436.69,96.46240040858018,0.0,-0.0
32250,82667,18,1014,1059,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112,0,0.15426997245179064,726,76232.70000000001,105.00371900826448,0.004132231404958678,0.0011914834447684522
32251,82671,18,624,168,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,307,1,0.5844402277039848,527,50553.33,95.92662239089185,0.0,-0.0
32252,82673,18,941,886,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,665,0,0.8407079646017699,791,79421.18,100.4060429835651,0.007585335018963337,0.0030272781139741313
32253,82675,18,555,441,X,2013-08-10,2013-10-04,1,0,55,70+,Single,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,449,14,0.6307901907356949,734,103889.15,141.53835149863758,0.005449591280653951,0.0015600281646350942
32254,82677,23,417,1369,Y,2013-10-08,2013-11-15,0,1,38,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,629,3,0.7206385404789054,877,88264.54999999999,100.64372862029646,0.046750285062713795,0.010282384037532623
32255,82682,20,396,729,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,263,2,0.27461139896373055,965,108374.45000000001,112.30512953367877,0.0062176165803108805,0.004466735471321884
32256,82684,20,396,1089,Y,2013-09-07,2013-11-16,0,1,70,36-45,Married,0.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,50,0,0.04557885141294439,1097,83465.37,76.08511394712853,0.0018231540565177757,0.0021338190916783814
32257,82687,16,999,990,Y,2013-07-15,2013-08-16,0,1,32,18-25,Single,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,42,0,0.07355516637478109,571,26109.999999999996,45.726795096322235,0.0017513134851138354,0.0005457679050172348
32258,82688,18,181,583,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,791,340,1.0272479564032697,1101,83046.53,75.42827429609446,0.009082652134423252,0.003877344423662253
32259,82690,18,950,864,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1257,0,0.708169014084507,1775,249159.25,140.37140845070422,0.08788732394366197,0.014954893306188712
32260,82691,20,389,1093,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,268,9,0.2042772861356932,1356,184083.74,135.75497050147493,0.024336283185840708,0.004827748501850299
32261,82692,19,455,1121,Y,2013-08-26,2013-09-27,0,1,32,18-25,Married,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,425,19,0.19619973486522316,2263,388086.92,171.49223155103843,0.003535130357931949,0.0008480574403280586
32262,82696,17,809,596,Y,2013-07-29,2013-08-30,0,1,32,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,9,1,0.0037921880925293893,2637,183163.04,69.45886992794843,0.010997345468335229,0.005522948297866206
32263,82698,18,680,1235,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,213,0,0.8037735849056604,265,23062.53,87.02841509433962,0.0037735849056603774,0.0001543629428341123
32264,82701,23,599,1493,Y,2013-10-08,2013-11-15,0,1,38,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,961,63,0.8069345941686368,1269,130095.09000000001,102.51780141843973,0.02048857368006304,0.007890920402914513
32265,82707,18,187,977,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,793,360,1.167004048582996,988,71639.17000000001,72.50928137651823,0.04757085020242915,0.01415580331262911
32266,82711,22,590,1178,X,2013-09-16,2013-10-18,1,0,32,36-45,Married,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,861,13,0.7307692307692307,1196,120928.35,101.11066053511706,0.002508361204013378,0.0010603799687997064
32267,82712,22,869,691,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1000,0,0.7552870090634441,1324,156749.97000000003,118.39121601208461,0.0030211480362537764,0.0014315792213548744
32268,82713,19,934,738,Y,2013-08-26,2013-09-27,0,1,32,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,94,0,0.23737373737373738,396,54392.0,137.35353535353536,0.0,-0.0
32269,82720,20,264,1566,Y,2013-09-07,2013-11-16,0,1,70,26-35,Married,0.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,622,0,0.2337467117624953,2661,297070.87,111.63880871852687,0.011649755730928222,0.005015537201611185
32270,82722,18,1064,970,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,530,0,0.6717363751584284,789,88407.31,112.04982256020278,0.010139416983523447,0.0026390351657572205
32271,82723,25,1069,762,Y,2013-10-21,2013-11-22,0,1,32,46-55,Married,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,734,3,0.7333333333333333,1005,56358.85,56.07845771144279,0.003980099502487562,0.0015800535319652547
32272,82724,20,840,1268,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,82,0,0.06554756195043965,1251,122089.07999999999,97.59318944844124,0.0007993605115907274,0.00029175418473134537
32273,82729,18,600,528,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,968,11,0.565242494226328,1732,261565.02,151.01906466512702,0.018475750577367205,0.004913309891360856
32274,82730,20,837,1404,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376,0,0.20401519262072706,1843,228774.15999999997,124.1313944655453,0.015735214324470972,0.0037833818294863374
32275,82731,18,468,1211,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,426,11,0.833969465648855,524,62903.229999999996,120.0443320610687,0.0,-0.0
32276,82733,16,270,959,Y,2013-07-15,2013-08-16,0,1,32,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,3,0.009714285714285713,1750,217859.46,124.49112,0.04971428571428571,0.01296211787176926
32277,82735,25,44,1115,Y,2013-10-21,2013-11-22,0,1,32,46-55,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2017,45,0.7952178943308909,2593,201757.56,77.80854608561512,0.037794060933281914,0.0178116250018091
32278,82739,18,417,12,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,752,1,0.7811203319502075,964,135164.71,140.21235477178422,0.046680497925311204,0.008841287048964187
32279,82741,18,693,1580,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,45,7,0.09829867674858223,529,59426.1,112.33667296786389,0.0,-0.0
32280,82744,22,432,626,X,2013-09-16,2013-10-18,1,0,32,36-45,Single,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1703,3,0.6026139173436948,2831,250892.38,88.62323560579301,0.06040268456375839,0.025108893303176442
32281,82745,18,218,711,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3025,1340,1.0460100647016535,4173,423705.30999999994,101.53494128924034,0.0007189072609633358,0.0004236907014453041
32282,82748,20,264,186,Y,2013-09-07,2013-11-16,0,1,70,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,127,0,0.08500669344042838,1494,116378.28,77.89710843373494,0.0006693440428380187,0.0003060708578954767
32283,82750,16,666,432,Y,2013-07-15,2013-08-16,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,389,4,0.19245837414299707,2042,219954.88,107.71541625857003,0.002938295788442703,0.0022250472460533725
32284,82752,18,211,387,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,713,365,1.1276150627615062,956,94438.51999999999,98.78506276150627,0.0,-0.0
32285,82754,18,210,455,X,2013-08-10,2013-10-04,1,0,55,46-55,Single,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,495,181,0.9362880886426593,722,80501.95,111.49854570637119,0.0,-0.0
32286,82755,18,887,858,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,714,1,0.7229524772497472,989,81975.34,82.88709807886754,0.0,-0.0
32287,82757,20,837,628,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,94,0,0.1227154046997389,766,65267.310000000005,85.20536553524805,0.04699738903394256,0.013971006312348402
32288,82759,19,966,777,Y,2013-08-26,2013-09-27,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,2,0.07420494699646643,283,34939.7,123.46183745583038,0.007067137809187279,0.005097353440355813
32289,82760,18,483,268,X,2013-08-10,2013-10-04,1,0,55,70+,Married,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,474,0,0.7074626865671642,670,44157.45,65.90664179104478,0.023880597014925373,0.016076335929724204
32290,82761,16,999,1052,Y,2013-07-15,2013-08-16,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111,4,0.1334106728538283,862,88813.57,103.0319837587007,0.1136890951276102,0.0483241468617915
32291,82764,18,206,1056,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1414,492,1.1607795371498173,1642,141073.78999999998,85.91582825822167,0.028014616321559074,0.011495969591516612
32292,82766,20,390,284,Y,2013-09-07,2013-11-16,0,1,70,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,57,2,0.10766423357664233,548,57565.49,105.04651459854014,0.04927007299270073,0.01918180493208691
32293,82767,22,993,958,X,2013-09-16,2013-10-18,1,0,32,36-45,Single,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,989,2,0.6224874371859297,1592,164931.41999999998,103.60013819095477,0.0018844221105527637,0.0010754773105088164
32294,82770,18,694,1003,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,59,8,0.07135250266240682,939,137073.1,145.97774227902025,0.002129925452609159,0.0006496533601414136
32295,82773,25,580,1558,Y,2013-10-21,2013-11-22,0,1,32,36-45,Married,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,81,22,0.03777044371103777,2727,276411.52,101.36102676934361,0.06013934726806014,0.03080768847839627
32296,82777,18,201,561,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,696,342,0.9820245979186376,1057,216672.78,204.9884389782403,0.006622516556291391,0.0016439536152164564
32297,82782,18,223,437,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,528,169,1.0873634945397816,641,56877.73,88.73280811232449,0.0,-0.0
32298,82784,23,952,22,Y,2013-10-08,2013-11-15,0,1,38,36-45,Single,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3,0,0.007058823529411765,425,65377.06999999999,153.8284,0.3623529411764706,0.06470892623361678
32299,82785,22,927,934,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2442,4,0.782469609724888,3126,344588.57999999996,110.23307101727445,0.004158669225847729,0.0014626718041555527
32300,82791,18,684,209,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,452,21,0.7049180327868853,671,51930.93,77.39333830104322,0.0,-0.0
32301,82797,18,234,719,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,378,82,0.7783417935702199,591,90323.71,152.83199661590527,0.005076142131979695,0.001774617096662659
32302,82798,23,244,1453,Y,2013-10-08,2013-11-15,0,1,38,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,108,0,0.11380400421496312,949,89797.85,94.6236564805058,0.004214963119072708,0.0007140482762115129
32303,82803,20,671,166,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,854,0,0.7618198037466548,1121,114050.34,101.73982158786797,0.0044603033006244425,0.002904594585163008
32304,82805,23,40,839,Y,2013-10-08,2013-11-15,0,1,38,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,437,0.36797988264878456,1193,148588.06,124.54992455993295,0.00586756077116513,0.001318410106437893
32305,82809,18,730,1507,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0.08626198083067092,626,42354.0,67.65814696485623,0.019169329073482427,0.006517684280115219
32306,82810,22,957,864,X,2013-09-16,2013-10-18,1,0,32,56-70,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1257,6,0.7115492957746479,1775,249159.25,140.37140845070422,0.08788732394366197,0.014954893306188712
32307,82819,18,196,150,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2021,1013,1.118731563421829,2712,315795.35,116.44371312684365,0.01327433628318584,0.004717010557628541
32308,82832,20,720,622,Y,2013-09-07,2013-11-16,0,1,70,36-45,Married,0.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,680,3,0.30807397383852053,2217,288778.79000000004,130.25655841226884,0.0004510599909788002,6.167350448417627e-05
32309,82836,22,907,1258,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,570,2,0.7719298245614035,741,78809.29,106.35531713900134,0.032388663967611336,0.010802152893396198
32310,82847,22,907,450,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,972,37,0.6863945578231293,1470,244980.56,166.65344217687075,0.009523809523809525,0.0026593130491660236
32311,82848,20,837,13,Y,2013-09-07,2013-11-16,0,1,70,36-45,Single,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,55,1,0.0226628895184136,2471,204036.51,82.57244435451234,0.004046944556859571,0.0013791159239098924
32312,82849,19,455,683,Y,2013-08-26,2013-09-27,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,148,94,0.22637979420018708,1069,113441.22,106.11900841908326,0.002806361085126286,0.0018054283971910738
32313,82850,18,548,284,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,57,0,0.10401459854014598,548,57565.49,105.04651459854014,0.04927007299270073,0.01918180493208691
32314,82851,22,1079,244,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1419,0,0.7927374301675978,1790,157476.03,87.97543575418995,0.0022346368715083797,0.001866061774607856
32315,82852,18,267,558,X,2013-08-10,2013-10-04,1,0,55,36-45,Single,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24,0,0.07038123167155426,341,45665.409999999996,133.91615835777125,0.011730205278592375,0.00573322346169672
32316,82855,18,179,251,X,2013-08-10,2013-10-04,1,0,55,46-55,Single,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,71,0.2113095238095238,336,40214.86,119.68708333333333,0.002976190476190476,0.0022143555889539337
32317,82862,25,44,235,Y,2013-10-21,2013-11-22,0,1,32,56-70,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1206,11,0.832421340629275,1462,150323.31,102.82032147742818,0.1436388508891929,0.03672291409762065
32318,82863,21,701,12,Y,2013-09-16,2013-10-18,0,1,32,46-55,Married,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,752,0,0.7800829875518672,964,135164.71,140.21235477178422,0.046680497925311204,0.008841287048964187
32319,82864,17,981,1418,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1092,1,0.8156716417910448,1340,114710.35,85.60473880597016,0.0052238805970149255,0.01593265123853253
32320,82866,23,417,708,Y,2013-10-08,2013-11-15,0,1,38,36-45,Married,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,878,2,0.7113985448666128,1237,160983.91999999998,130.14059822150364,0.002425222312045271,0.000774425172402312
32321,82868,18,747,1390,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,355,0,0.6513761467889908,545,50072.72,91.8765504587156,0.003669724770642202,0.0014227307803530544
32322,82870,22,241,608,X,2013-09-16,2013-10-18,1,0,32,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,881,284,1.0439068100358424,1116,123612.03,110.76346774193549,0.03046594982078853,0.007258435930548183
32323,82871,18,892,991,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0.7299270072992701,137,16977.78,123.925401459854,0.0072992700729927005,0.0041960727492051375
32324,82872,18,684,395,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,541,0,0.8147590361445783,664,50334.3,75.8046686746988,0.012048192771084338,0.004812026788889485
32325,82873,16,655,1036,Y,2013-07-15,2013-08-16,0,1,32,36-45,Married,0.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,152,1,0.09813983322642719,1559,185154.11,118.76466324567029,0.0012828736369467607,0.0006733309889799368
32326,82874,18,877,244,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1419,67,0.8301675977653631,1790,157476.03,87.97543575418995,0.0022346368715083797,0.001866061774607856
32327,82875,18,202,1533,X,2013-08-10,2013-10-04,1,0,55,18-25,Married,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,369,86,1.0508083140877598,433,56783.06,131.13870669745958,0.004618937644341801,0.0026159210158804404
32328,82881,18,190,333,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,753,202,1.0391730141458106,919,83332.62,90.67749727965179,0.07616974972796518,0.03116018673119842
32329,82882,19,455,519,Y,2013-08-26,2013-09-27,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0.05137844611528822,798,79334.88,99.41714285714286,0.008771929824561403,0.0026938970601581543
